episode,reward,loss,len,e
453,19.53522241962195,26.084831,4,0.00988836470966
454,19.53328180662462,14.85404,4,0.00988836470966
455,19.540506702992232,19.865065,4,0.00988836470966
456,19.533449710958145,10.750828,4,0.00988836470966
457,19.54434362716925,13.794348,4,0.00988836470966
458,19.535366148238072,8.183553,4,0.00988836470966
459,19.538926418000383,12.996358,4,0.00988836470966
460,19.540330475791812,13.214687,4,0.00988836470966
461,-13.617794766768878,54.924313,20,0.00988836470966
462,19.54012721316656,9.579576,4,0.00988836470966
463,19.537092635101544,12.296742,4,0.00988836470966
464,19.539423836647327,3.981993,4,0.00988836470966
465,19.539567132276577,8.123372,4,0.00988836470966
466,-10,0.23141249,1,0.00988836470966
467,19.539958996503646,6.92266,4,0.00988836470966
468,19.533850839249144,11.465811,4,0.00988836470966
469,19.545375016510942,13.423704,4,0.00988836470966
470,19.53236950187117,6.579364,4,0.00988836470966
471,19.540912456408225,12.750593,4,0.00988836470966
472,19.532408659543236,15.763018,4,0.00988836470966
473,-14.602847988205093,75.62523,20,0.00988836470966
474,16.76483336001699,72.411575,14,0.00988836470966
475,-17.5464863385263,167.11081,20,0.00988836470966
476,-14.536588412694467,87.62166,13,0.00988836470966
477,19.538872663454438,17.574358,4,0.00988836470966
478,19.536853840131133,25.210941,4,0.00988836470966
479,19.535825668660433,30.401964,4,0.00988836470966
480,19.528324336231844,46.77945,4,0.00988836470966
481,19.545235526184992,17.83923,4,0.00988836470966
482,19.530778825397512,30.021004,4,0.00988836470966
483,19.54626765518215,17.400547,4,0.00988836470966
484,19.525924689711125,7.9600697,4,0.00988836470966
485,19.54025503353911,36.362656,4,0.00988836470966
486,19.54403902841613,23.55458,4,0.00988836470966
487,19.532074063950063,15.937044,4,0.00988836470966
488,19.542844367662063,15.699759,4,0.00988836470966
489,19.532628659704233,11.408646,4,0.00988836470966
490,19.54072084351393,13.242924,4,0.00988836470966
491,19.53235128364116,8.827935,4,0.00988836470966
492,19.53659780213629,7.537915,4,0.00988836470966
493,19.539120795837917,6.6263027,4,0.00988836470966
494,19.535007825270213,15.765703,4,0.00988836470966
495,19.53996923816241,12.01396,4,0.00988836470966
496,19.386924763656058,21.540722,5,0.00988836470966
497,19.548458187790253,8.661457,4,0.00988836470966
498,19.530176146907216,8.629484,4,0.00988836470966
499,19.535044950620154,20.650093,4,0.00988836470966
500,19.534526436228074,3.0392807,4,0.00988836470966
501,19.538370883453133,9.730196,4,0.00988836470966
502,19.53551942089096,15.967602,4,0.00988836470966
503,19.538481356343357,7.0031013,4,0.00988836470966
504,19.531483049384295,7.878157,4,0.00988836470966
505,19.546265207491523,9.491943,4,0.00988836470966
506,19.533976206141514,7.173033,4,0.00988836470966
507,19.533211338703826,13.567795,4,0.00988836470966
508,19.537200216987976,38.194023,4,0.00988836470966
509,19.53288807339121,15.600586,4,0.00988836470966
510,19.541181198106244,20.999563,4,0.00988836470966
511,18.981124713166015,10.378357,6,0.00988836470966
512,19.545756097976565,25.708576,4,0.00988836470966
513,19.526124531555812,16.879356,4,0.00988836470966
514,19.217895941073564,22.349941,5,0.00988836470966
515,19.539102484176084,9.046248,4,0.00988836470966
516,19.537766498765095,42.053246,4,0.00988836470966
517,19.543676053592232,18.595205,4,0.00988836470966
518,-13.683452962262681,74.808975,20,0.00988836470966
519,19.53538159743059,13.990759,4,0.00988836470966
520,19.532880070999205,13.590684,4,0.00988836470966
521,19.54318864224422,21.67071,4,0.00988836470966
522,19.531688936662515,5.1640053,4,0.00988836470966
523,-13.886546941042756,47.70653,20,0.00988836470966
524,19.525883470507036,9.369282,4,0.00988836470966
